﻿01. Ano,02. Nome País (Europa),03. Nome Região (Portugal),04. Âmbito Geográfico,05. Filtro 1,06. Filtro 2,07. Filtro 3,09. Símbolo,10. Valor,Max. 08. Escala 
2007.0,Malta,,,,,,,1288.8, pessoas por km2
2007.0,Países Baixos,,,,,,,485.3, pessoas por km2
2007.0,Polónia,,,,,,,121.9, pessoas por km2
2007.0,Portugal,,,,,,,114.5, pessoas por km2
2007.0,Roménia,,,,,,,93.7, pessoas por km2
2007.0,Suécia,,,,,,,22.3, pessoas por km2
2008.0,,Portugal,,,,,,114.7, pessoas por km2
2008.0,Alemanha,,,,,,,229.9, pessoas por km2
2008.0,Áustria,,,,,,,100.9, pessoas por km2
2008.0,Bélgica,,,,,,,353.1, pessoas por km2
2008.0,Bulgária,,,,,,,67.5, pessoas por km2
2008.0,Chéquia,,,,,,,134.4, pessoas por km2
2008.0,Chipre,,,,,,,85.4, pessoas por km2
2008.0,Croácia,,,,,,,76.2, pessoas por km2
2008.0,Dinamarca,,,,,,,127.5, pessoas por km2
2008.0,Eslováquia,,,,,,,109.7, pessoas por km2
2008.0,Eslovénia,,,,,,,100.4, pessoas por km2
2008.0,Espanha,,,,,,,91.6, pessoas por km2
2008.0,Estónia,,,,,,,30.8, pessoas por km2
2008.0,Finlândia,,,,,,,17.5, pessoas por km2
2008.0,França,,,,,,,101.4, pessoas por km2
2008.0,Grécia,,,,,,,84.7, pessoas por km2
2008.0,Hungria,,,,,,,107.9, pessoas por km2
2008.0,Irlanda,,,,,,,65.6, pessoas por km2
2008.0,Itália,,,,,,,199.3, pessoas por km2
2008.0,Letónia,,,,,,,35.0, pessoas por km2
2008.0,Lituânia,,,,,,,51.0, pessoas por km2
2008.0,Luxemburgo,,,,,,,189.0, pessoas por km2
2008.0,Malta,,,,,,,1295.5, pessoas por km2
2008.0,Países Baixos,,,,,,,487.2, pessoas por km2
2008.0,Polónia,,,,,,,121.9, pessoas por km2
2008.0,Portugal,,,,,,,114.6, pessoas por km2
2008.0,Roménia,,,,,,,93.6, pessoas por km2
2008.0,Suécia,,,,,,,22.5, pessoas por km2
2009.0,,Portugal,,,,,,114.7, pessoas por km2
2009.0,Alemanha,,,,,,,229.3, pessoas por km2
2009.0,Áustria,,,,,,,101.2, pessoas por km2
2009.0,Bélgica,,,,,,,356.0, pessoas por km2
2009.0,Bulgária,,,,,,,67.1, pessoas por km2
2009.0,Chéquia,,,,,,,135.2, pessoas por km2
2009.0,Chipre,,,,,,,87.7, pessoas por km2
2009.0,Croácia,,,,,,,76.1, pessoas por km2
2009.0,Dinamarca,,,,,,,128.2, pessoas por km2
2009.0,Eslováquia,,,,,,,109.8, pessoas por km2
2009.0,Eslovénia,,,,,,,101.3, pessoas por km2
2009.0,Espanha,,,,,,,92.4, pessoas por km2
2009.0,Estónia,,,,,,,30.7, pessoas por km2
2009.0,Finlândia,,,,,,,17.6, pessoas por km2
2009.0,França,,,,,,,101.9, pessoas por km2
2009.0,Grécia,,,,,,,84.9, pessoas por km2
2009.0,Hungria,,,,,,,107.7, pessoas por km2
2009.0,Irlanda,,,,,,,66.3, pessoas por km2
2009.0,Itália,,,,,,,200.2, pessoas por km2
2009.0,Letónia,,,,,,,34.4, pessoas por km2
2009.0,Lituânia,,,,,,,50.5, pessoas por km2
2009.0,Luxemburgo,,,,,,,192.5, pessoas por km2
2009.0,Malta,,,,,,,1305.3, pessoas por km2
2009.0,Países Baixos,,,,,,,489.7, pessoas por km2
2009.0,Polónia,,,,,,,124.6, pessoas por km2
2009.0,Portugal,,,,,,,114.6, pessoas por km2
2009.0,Roménia,,,,,,,93.4, pessoas por km2
2009.0,Suécia,,,,,,,22.7, pessoas por km2
2010.0,,Portugal,,,,,,114.7, pessoas por km2
2010.0,Alemanha,,,,,,,229.0, pessoas por km2
2010.0,Áustria,,,,,,,101.5, pessoas por km2
2010.0,Bélgica,,,,,,,359.5, pessoas por km2
2010.0,Bulgária,,,,,,,67.9, pessoas por km2
2010.0,Chéquia,,,,,,,135.6, pessoas por km2
2010.0,Chipre,,,,,,,90.0, pessoas por km2
2010.0,Croácia,,,,,,,75.9, pessoas por km2
2010.0,Dinamarca,,,,,,,128.7, pessoas por km2
2010.0,Eslováquia,,,,,,,109.9, pessoas por km2
2010.0,Eslovénia,,,,,,,101.7, pessoas por km2
2010.0,Espanha,,,,,,,92.8, pessoas por km2
2010.0,Estónia,,,,,,,30.7, pessoas por km2
2010.0,Finlândia,,,,,,,17.6, pessoas por km2
2010.0,França,,,,,,,102.4, pessoas por km2
2010.0,Grécia,,,,,,,85.0, pessoas por km2
2010.0,Hungria,,,,,,,107.5, pessoas por km2
2010.0,Irlanda,,,,,,,66.7, pessoas por km2
2010.0,Itália,,,,,,,200.9, pessoas por km2
2010.0,Letónia,,,,,,,33.7, pessoas por km2
2010.0,Lituânia,,,,,,,49.4, pessoas por km2
2010.0,Luxemburgo,,,,,,,196.0, pessoas por km2
2010.0,Malta,,,,,,,1311.7, pessoas por km2
2010.0,Países Baixos,,,,,,,492.2, pessoas por km2
2010.0,Polónia,,,,,,,124.2, pessoas por km2
2010.0,Portugal,,,,,,,114.7, pessoas por km2
2010.0,Roménia,,,,,,,93.2, pessoas por km2
2010.0,Suécia,,,,,,,22.9, pessoas por km2
2011.0,,Portugal,,,,,r,114.5, pessoas por km2
2011.0,Alemanha,,,,,,,224.8, pessoas por km2
2011.0,Áustria,,,,,,,101.8, pessoas por km2
2011.0,Bélgica,,,,,,,364.3, pessoas por km2
2011.0,Bulgária,,,,,,,67.5, pessoas por km2
2011.0,Chéquia,,,,,,,135.9, pessoas por km2
2011.0,Chipre,,,,,,,92.3, pessoas por km2
2011.0,Croácia,,,,,,,75.7, pessoas por km2
2011.0,Dinamarca,,,,,,,129.7, pessoas por km2
2011.0,Eslováquia,,,,,,,110.1, pessoas por km2
2011.0,Eslovénia,,,,,,,101.9, pessoas por km2
2011.0,Espanha,,,,,,,93.2, pessoas por km2
2011.0,Estónia,,,,,,,30.6, pessoas por km2
2011.0,Finlândia,,,,,,,17.7, pessoas por km2
2011.0,França,,,,,,,102.9, pessoas por km2
2011.0,Grécia,,,,,,,84.1, pessoas por km2
2011.0,Hungria,,,,,,,107.2, pessoas por km2
2011.0,Irlanda,,,,,,,67.0, pessoas por km2
2011.0,Itália,,,,,,,201.2, pessoas por km2
2011.0,Letónia,,,,,,,33.1, pessoas por km2
2011.0,Lituânia,,,,,,,48.3, pessoas por km2
2011.0,Luxemburgo,,,,,,,200.4, pessoas por km2
2011.0,Malta,,,,,,,1317.3, pessoas por km2
2011.0,Países Baixos,,,,,,,494.5, pessoas por km2
2011.0,Polónia,,,,,,,124.3, pessoas por km2
2011.0,Portugal,,,,,,,114.5, pessoas por km2
2011.0,Roménia,,,,,,,93.0, pessoas por km2
2011.0,Suécia,,,,,,,23.0, pessoas por km2
2012.0,,Portugal,,,,,r,113.9, pessoas por km2
2012.0,Alemanha,,,,,,,225.2, pessoas por km2
2012.0,Áustria,,,,,,,102.3, pessoas por km2
2012.0,Bélgica,,,,,,,366.3, pessoas por km2
2012.0,Bulgária,,,,,,,67.1, pessoas por km2
2012.0,Chéquia,,,,,,,136.1, pessoas por km2
2012.0,Chipre,,,,,,,93.8, pessoas por km2
2012.0,Croácia,,,,,,,75.4, pessoas por km2
2012.0,Dinamarca,,,,,,,130.4, pessoas por km2
2012.0,Eslováquia,,,,,,,110.3, pessoas por km2
2012.0,Eslovénia,,,,,,,102.2, pessoas por km2
2012.0,Espanha,,,,,,,93.2, pessoas por km2
2012.0,Estónia,,,,,,,30.5, pessoas por km2
2012.0,Finlândia,,,,,,,17.8, pessoas por km2
2012.0,França,,,,,,,103.4, pessoas por km2
2012.0,Grécia,,,,,,,83.6, pessoas por km2
2012.0,Hungria,,,,,,,106.6, pessoas por km2
2012.0,Irlanda,,,,,,,67.3, pessoas por km2
2012.0,Itália,,,,,,,201.8, pessoas por km2
2012.0,Letónia,,,,,,,32.7, pessoas por km2
2012.0,Lituânia,,,,,,,47.7, pessoas por km2
2012.0,Luxemburgo,,,,,,,205.3, pessoas por km2
2012.0,Malta,,,,,,,1329.2, pessoas por km2
2012.0,Países Baixos,,,,,,,496.9, pessoas por km2
2012.0,Polónia,,,,,,,124.3, pessoas por km2
2012.0,Portugal,,,,,,,114.0, pessoas por km2
2012.0,Roménia,,,,,,,87.1, pessoas por km2
2012.0,Suécia,,,,,,,23.4, pessoas por km2
2013.0,,Portugal,,,,,r,113.2, pessoas por km2
2013.0,Alemanha,,,,,,,225.8, pessoas por km2
2013.0,Áustria,,,,,,,102.9, pessoas por km2
2013.0,Bélgica,,,,,,,368.0, pessoas por km2
2013.0,Bulgária,,,,,,,66.7, pessoas por km2
2013.0,Chéquia,,,,,,,136.1, pessoas por km2
2013.0,Chipre,,,,,,,93.5, pessoas por km2
2013.0,Croácia,,,,,,,75.2, pessoas por km2
2013.0,Dinamarca,,,,,,,130.8, pessoas por km2
2013.0,Eslováquia,,,,,,,110.4, pessoas por km2
2013.0,Eslovénia,,,,,,,102.3, pessoas por km2
2013.0,Espanha,,,,,,,92.9, pessoas por km2
2013.0,Estónia,,,,,,,30.3, pessoas por km2
2013.0,Finlândia,,,,,,,17.9, pessoas por km2
2013.0,França,,,,,,,103.9, pessoas por km2
2013.0,Grécia,,,,,,,83.0, pessoas por km2
2013.0,Hungria,,,,,,,106.4, pessoas por km2
2013.0,Irlanda,,,,,,,67.6, pessoas por km2
2013.0,Itália,,,,,,,199.4, pessoas por km2
2013.0,Letónia,,,,,,,32.4, pessoas por km2
2013.0,Lituânia,,,,,,,47.2, pessoas por km2
2013.0,Luxemburgo,,,,,,,210.1, pessoas por km2
2013.0,Malta,,,,,,,1348.0, pessoas por km2
2013.0,Países Baixos,,,,,,,498.4, pessoas por km2
2013.0,Polónia,,,,,,,124.2, pessoas por km2
2013.0,Portugal,,,,,,,113.4, pessoas por km2
2013.0,Roménia,,,,,,,86.9, pessoas por km2
2013.0,Suécia,,,,,,,23.6, pessoas por km2
2014.0,,Portugal,,,,,r,112.7, pessoas por km2
2014.0,Alemanha,,,,,,,226.5, pessoas por km2
2014.0,Áustria,,,,,,,103.7, pessoas por km2
2014.0,Bélgica,,,,,,,369.6, pessoas por km2
2014.0,Bulgária,,,,,,,66.3, pessoas por km2
2014.0,Chéquia,,,,,,,136.3, pessoas por km2
2014.0,Chipre,,,,,,,92.5, pessoas por km2
2014.0,Croácia,,,,,,,74.9, pessoas por km2
2014.0,Dinamarca,,,,,,,131.5, pessoas por km2
2014.0,Eslováquia,,,,,,,110.5, pessoas por km2
2014.0,Eslovénia,,,,,,,102.4, pessoas por km2
2014.0,Espanha,,,,,,,92.5, pessoas por km2
2014.0,Estónia,,,,,,,30.3, pessoas por km2
2014.0,Finlândia,,,,,,,18.0, pessoas por km2
2014.0,França,,,,,,,104.6, pessoas por km2
2014.0,Grécia,,,,,,,82.5, pessoas por km2
2014.0,Hungria,,,,,,,108.1, pessoas por km2
2014.0,Irlanda,,,,,,,67.8, pessoas por km2
2014.0,Itália,,,,,,,206.0, pessoas por km2
2014.0,Letónia,,,,,,,32.0, pessoas por km2
2014.0,Lituânia,,,,,,,46.8, pessoas por km2
2014.0,Luxemburgo,,,,,,,215.1, pessoas por km2
2014.0,Malta,,,,,,,1375.2, pessoas por km2
2014.0,Países Baixos,,,,,,,500.9, pessoas por km2
2014.0,Polónia,,,,,,,123.7, pessoas por km2
2014.0,Portugal,,,,,,,112.8, pessoas por km2
2014.0,Roménia,,,,,,,86.6, pessoas por km2
2014.0,Suécia,,,,,,,23.8, pessoas por km2
2015.0,,Portugal,,,,,r,112.4, pessoas por km2
2015.0,Alemanha,,,,,,,228.4, pessoas por km2
2015.0,Áustria,,,,,,,104.9, pessoas por km2
2015.0,Bélgica,,,,,,,371.8, pessoas por km2
2015.0,Bulgária,,,,,,,66.2, pessoas por km2
2015.0,Chéquia,,,,,,,136.6, pessoas por km2
2015.0,Chipre,,,,,,,92.0, pessoas por km2
2015.0,Croácia,,,,,,,74.4, pessoas por km2
2015.0,Dinamarca,,,,,,,132.4, pessoas por km2
2015.0,Eslováquia,,,,,,,110.6, pessoas por km2
2015.0,Eslovénia,,,,,,,102.4, pessoas por km2
2015.0,Espanha,,,,,,,92.5, pessoas por km2
2015.0,Estónia,,,,,,,30.3, pessoas por km2
2015.0,Finlândia,,,,,,,18.0, pessoas por km2
2015.0,França,,,,,,,105.1, pessoas por km2
2015.0,Grécia,,,,,,,82.7, pessoas por km2
2015.0,Hungria,,,,,,,107.9, pessoas por km2
2015.0,Irlanda,,,,,,,68.5, pessoas por km2
2015.0,Itália,,,,,,,205.8, pessoas por km2
2015.0,Letónia,,,,,,,31.8, pessoas por km2
2015.0,Lituânia,,,,,,,46.4, pessoas por km2
2015.0,Luxemburgo,,,,,,,220.3, pessoas por km2
2015.0,Malta,,,,,,,1408.4, pessoas por km2
2015.0,Países Baixos,,,,,,,503.1, pessoas por km2
2015.0,Polónia,,,,,,,123.6, pessoas por km2
2015.0,Portugal,,,,,,,112.3, pessoas por km2
2015.0,Roménia,,,,,,,86.1, pessoas por km2
2015.0,Suécia,,,,,,,24.1, pessoas por km2
2016.0,,Portugal,,,,,r,112.2, pessoas por km2
2016.0,Alemanha,,,,,,Quebra de série,233.1, pessoas por km2
2016.0,Áustria,,,,,,Quebra de série,106.0, pessoas por km2
2016.0,Bélgica,,,,,,Quebra de série,373.7, pessoas por km2
2016.0,Bulgária,,,,,,Quebra de série,64.8, pessoas por km2
2016.0,Chéquia,,,,,,Quebra de série,136.8, pessoas por km2
2016.0,Chipre,,,,,,Quebra de série,92.4, pessoas por km2
2016.0,Croácia,,,,,,Quebra de série,74.6, pessoas por km2
2016.0,Dinamarca,,,,,,Quebra de série,136.4, pessoas por km2
2016.0,Eslováquia,,,,,,Quebra de série,111.5, pessoas por km2
2016.0,Eslovénia,,,,,,Quebra de série,102.5, pessoas por km2
2016.0,Espanha,,,,,,Quebra de série,92.5, pessoas por km2
2016.0,Estónia,,,,,,Quebra de série,30.3, pessoas por km2
2016.0,Finlândia,,,,,,Quebra de série,18.1, pessoas por km2
2016.0,França,,,,,,,105.3, pessoas por km2
2016.0,Grécia,,,,,,Quebra de série,82.4, pessoas por km2
2016.0,Hungria,,,,,,Quebra de série,107.6, pessoas por km2
2016.0,Irlanda,,,,,,Quebra de série,69.3, pessoas por km2
2016.0,Itália,,,,,,Quebra de série,205.4, pessoas por km2
2016.0,Letónia,,,,,,Quebra de série,31.0, pessoas por km2
2016.0,Lituânia,,,,,,Quebra de série,45.8, pessoas por km2
2016.0,Luxemburgo,,,,,,Quebra de série,225.1, pessoas por km2
2016.0,Malta,,,,,,Quebra de série,1450.2, pessoas por km2
2016.0,Países Baixos,,,,,,Quebra de série,498.1, pessoas por km2
2016.0,Polónia,,,,,,Quebra de série,123.6, pessoas por km2
2016.0,Portugal,,,,,,Quebra de série,113.5, pessoas por km2
2016.0,Roménia,,,,,,,85.6, pessoas por km2
2016.0,Suécia,,,,,,Quebra de série,24.4, pessoas por km2
2017.0,,Portugal,,,,,r,112.1, pessoas por km2
2017.0,Alemanha,,,,,,,234.0, pessoas por km2
2017.0,Áustria,,,,,,,106.8, pessoas por km2
2017.0,Bélgica,,,,,,,373.6, pessoas por km2
2017.0,Bulgária,,,,,,,64.3, pessoas por km2
2017.0,Chéquia,,,,,,,137.2, pessoas por km2
2017.0,Chipre,,,,,,,93.3, pessoas por km2
2017.0,Croácia,,,,,,,73.9, pessoas por km2
2017.0,Dinamarca,,,,,,,137.3, pessoas por km2
2017.0,Eslováquia,,,,,,,111.7, pessoas por km2
2017.0,Eslovénia,,,,,,,102.6, pessoas por km2
2017.0,Espanha,,,,,,,92.7, pessoas por km2
2017.0,Estónia,,,,,,,30.3, pessoas por km2
2017.0,Finlândia,,,,,,,18.1, pessoas por km2
2017.0,França,,,,,,,105.6, pessoas por km2
2017.0,Grécia,,,,,,,82.2, pessoas por km2
2017.0,Hungria,,,,,,,107.3, pessoas por km2
2017.0,Irlanda,,,,,,,70.0, pessoas por km2
2017.0,Itália,,,,,,,203.3, pessoas por km2
2017.0,Letónia,,,,,,,30.7, pessoas por km2
2017.0,Lituânia,,,,,,,45.2, pessoas por km2
2017.0,Luxemburgo,,,,,,,230.6, pessoas por km2
2017.0,Malta,,,,,,,1495.2, pessoas por km2
2017.0,Países Baixos,,,,,,,501.1, pessoas por km2
2017.0,Polónia,,,,,,,123.6, pessoas por km2
2017.0,Portugal,,,,,,,113.2, pessoas por km2
2017.0,Roménia,,,,,,,85.2, pessoas por km2
2017.0,Suécia,,,,,,,24.7, pessoas por km2
2018.0,,Portugal,,,,,r,112.0, pessoas por km2
2018.0,Alemanha,,,,,,,234.7, pessoas por km2
2018.0,Áustria,,,,,,,107.1, pessoas por km2
2018.0,Bélgica,,,,,,,375.3, pessoas por km2
2018.0,Bulgária,,,,,,,63.9, pessoas por km2
2018.0,Chéquia,,,,,,,137.7, pessoas por km2
2018.0,Chipre,,,,,,,94.4, pessoas por km2
2018.0,Croácia,,,,,,,73.2, pessoas por km2
2018.0,Dinamarca,,,,,,,138.0, pessoas por km2
2018.0,Eslováquia,,,,,,,111.8, pessoas por km2
2018.0,Eslovénia,,,,,,,102.9, pessoas por km2
2018.0,Espanha,,,,,,,93.1, pessoas por km2
2018.0,Estónia,,,,,,,30.4, pessoas por km2
2018.0,Finlândia,,,,,,,18.1, pessoas por km2
2018.0,França,,,,,,,105.9, pessoas por km2
2018.0,Grécia,,,,,,,82.5, pessoas por km2
2018.0,Hungria,,,,,,,107.1, pessoas por km2
2018.0,Irlanda,,,,,,,70.9, pessoas por km2
2018.0,Itália,,,,,,,202.9, pessoas por km2
2018.0,Letónia,,,,,,,30.4, pessoas por km2
2018.0,Lituânia,,,,,,,44.7, pessoas por km2
2018.0,Luxemburgo,,,,,,,235.1, pessoas por km2
2018.0,Malta,,,,,,,1548.3, pessoas por km2
2018.0,Países Baixos,,,,,,,504.0, pessoas por km2
2018.0,Polónia,,,,,,,123.6, pessoas por km2
2018.0,Portugal,,,,,,,113.0, pessoas por km2
2018.0,Roménia,,,,,,,83.1, pessoas por km2
2018.0,Suécia,,,,,,,25.0, pessoas por km2
2019.0,,Portugal,,,,,r,112.5, pessoas por km2
2019.0,Alemanha,,,,,,,235.2, pessoas por km2
2019.0,Áustria,,,,,,,107.6, pessoas por km2
2019.0,Bélgica,,,,,,,377.3, pessoas por km2
2019.0,Bulgária,,,,,,,63.4, pessoas por km2
2019.0,Chéquia,,,,,,,138.2, pessoas por km2
2019.0,Chipre,,,,,,,95.7, pessoas por km2
2019.0,Croácia,,,,,,,72.8, pessoas por km2
2019.0,Dinamarca,,,,,,,138.5, pessoas por km2
2019.0,Eslováquia,,,,,,,112.0, pessoas por km2
2019.0,Eslovénia,,,,,,,103.7, pessoas por km2
2019.0,Espanha,,,,,,,93.8, pessoas por km2
2019.0,Estónia,,,,,,,30.5, pessoas por km2
2019.0,Finlândia,,,,,,,18.2, pessoas por km2
2019.0,França,,,,,,,106.1, pessoas por km2
2019.0,Grécia,,,,,,,82.4, pessoas por km2
2019.0,Hungria,,,,,,,107.1, pessoas por km2
2019.0,Irlanda,,,,,,,71.9, pessoas por km2
2019.0,Itália,,,,,,,201.5, pessoas por km2
2019.0,Letónia,,,,,,,30.2, pessoas por km2
2019.0,Lituânia,,,,,,,44.6, pessoas por km2
2019.0,Luxemburgo,,,,,,,239.8, pessoas por km2
2019.0,Malta,,,,,,,1595.1, pessoas por km2
2019.0,Países Baixos,,,,,,,507.3, pessoas por km2
2019.0,Polónia,,,,,,,123.6, pessoas por km2
2019.0,Portugal,,,,,,,113.0, pessoas por km2
2019.0,Roménia,,,,,,,82.7, pessoas por km2
2019.0,Suécia,,,,,,,25.2, pessoas por km2
2020.0,,Portugal,,,,,r,112.7, pessoas por km2
2020.0,Alemanha,,,,,,,235.2, pessoas por km2
2020.0,Áustria,,,,,,,107.6, pessoas por km2
2020.0,Bélgica,,,,,,,377.3, pessoas por km2
2020.0,Bulgária,,,,,,,63.4, pessoas por km2
2020.0,Chéquia,,,,,,,138.2, pessoas por km2
2020.0,Chipre,,,,,,,95.7, pessoas por km2
2020.0,Croácia,,,,,,,72.8, pessoas por km2
2020.0,Dinamarca,,,,,,,138.5, pessoas por km2
2020.0,Eslováquia,,,,,,,112.0, pessoas por km2
2020.0,Eslovénia,,,,,,,103.7, pessoas por km2
2020.0,Espanha,,,,,,,93.8, pessoas por km2
2020.0,Estónia,,,,,,,30.5, pessoas por km2
2020.0,Finlândia,,,,,,,18.1, pessoas por km2
2020.0,França,,,,,,,106.3, pessoas por km2
2020.0,Grécia,,,,,,,82.4, pessoas por km2
2020.0,Hungria,,,,,,,107.1, pessoas por km2
2020.0,Irlanda,,,,,,s,71.9, pessoas por km2
2020.0,Itália,,,,,,Quebra de série,200.6, pessoas por km2
2020.0,Letónia,,,,,,,30.2, pessoas por km2
2020.0,Lituânia,,,,,,,44.6, pessoas por km2
2020.0,Luxemburgo,,,,,,,239.8, pessoas por km2
2020.0,Malta,,,,,,,1610.4, pessoas por km2
2020.0,Países Baixos,,,,,,,507.3, pessoas por km2
2020.0,Polónia,,,,,,s,123.6, pessoas por km2
2020.0,Portugal,,,,,,,113.0, pessoas por km2
2020.0,Roménia,,,,,,s,82.7, pessoas por km2
2020.0,Suécia,,,,,,,25.2, pessoas por km2
2021.0,,Portugal,,,,,,113.0, pessoas por km2
2021.0,Alemanha,,,,,,,235.4, pessoas por km2
2021.0,Áustria,,,,,,,108.1, pessoas por km2
2021.0,Bélgica,,,,,,,378.9, pessoas por km2
2021.0,Bulgária,,,,,,,63.0, pessoas por km2
2021.0,Chéquia,,,,,,,138.6, pessoas por km2
2021.0,Chipre,,,,,,,96.8, pessoas por km2
2021.0,Croácia,,,,,,,72.4, pessoas por km2
2021.0,Dinamarca,,,,,,,138.9, pessoas por km2
2021.0,Eslováquia,,,,,,,112.1, pessoas por km2
2021.0,Eslovénia,,,,,,,104.4, pessoas por km2
2021.0,Espanha,,,,,,,94.2, pessoas por km2
2021.0,Estónia,,,,,,,30.6, pessoas por km2
2021.0,Finlândia,,,,,,,18.2, pessoas por km2
2021.0,França,,,,,,Pro,106.6, pessoas por km2
2021.0,Grécia,,,,,,,82.3, pessoas por km2
2021.0,Hungria,,,,,,,106.9, pessoas por km2
2021.0,Irlanda,,,,,,,72.6, pessoas por km2
2021.0,Itália,,,,,,,199.6, pessoas por km2
2021.0,Letónia,,,,,,,30.0, pessoas por km2
2021.0,Lituânia,,,,,,,44.6, pessoas por km2
2021.0,Luxemburgo,,,,,,,243.8, pessoas por km2
2021.0,Malta,,,,,,,1646.4, pessoas por km2
2021.0,Países Baixos,,,,,,,510.2, pessoas por km2
2021.0,Polónia,,,,,,"s, Pro",123.4, pessoas por km2
2021.0,Portugal,,,,,,,113.2, pessoas por km2
2021.0,Roménia,,,,,,s,82.2, pessoas por km2
2021.0,Suécia,,,,,,,25.4, pessoas por km2
2022.0,,Portugal,,,,,,114.0, pessoas por km2
2022.0,Alemanha,,,,,,Quebra de série,235.4, pessoas por km2
2022.0,Áustria,,,,,,,109.6, pessoas por km2
2022.0,Bélgica,,,,,,,383.6, pessoas por km2
2022.0,Bulgária,,,,,,,58.8, pessoas por km2
2022.0,Chéquia,,,,,,,138.2, pessoas por km2
2022.0,Chipre,,,,,,Quebra de série,100.6, pessoas por km2
2022.0,Croácia,,,,,,,69.0, pessoas por km2
2022.0,Dinamarca,,,,,,,140.6, pessoas por km2
2022.0,Eslováquia,,,,,,,111.5, pessoas por km2
2022.0,Eslovénia,,,,,,,104.8, pessoas por km2
2022.0,Espanha,,,,,,,95.1, pessoas por km2
2022.0,Estónia,,,,,,,31.3, pessoas por km2
2022.0,Finlândia,,,,,,,18.3, pessoas por km2
2022.0,França,,,,,,Pro,107.6, pessoas por km2
2022.0,Grécia,,,,,,,80.3, pessoas por km2
2022.0,Hungria,,,,,,,105.3, pessoas por km2
2022.0,Irlanda,,,,,,,75.9, pessoas por km2
2022.0,Itália,,,,,,,198.1, pessoas por km2
2022.0,Letónia,,,,,,,29.7, pessoas por km2
2022.0,Lituânia,,,,,,,45.2, pessoas por km2
2022.0,Luxemburgo,,,,,,,252.6, pessoas por km2
2022.0,Malta,,,,,,,1696.8, pessoas por km2
2022.0,Países Baixos,,,,,,,517.8, pessoas por km2
2022.0,Polónia,,,,,,"s, Pro",119.8, pessoas por km2
2022.0,Portugal,,,,,,Pro,115.0, pessoas por km2
2022.0,Roménia,,,,,,s,81.3, pessoas por km2
2022.0,Suécia,,,,,,,25.7, pessoas por km2
2023.0,,Portugal,,,,,,115.4, pessoas por km2
2023.0,Alemanha,,,,,,Quebra de série,235.8, pessoas por km2
2023.0,Áustria,,,,,,,110.7, pessoas por km2
2023.0,Bélgica,,,,,,,386.8, pessoas por km2
2023.0,Bulgária,,,,,,,58.6, pessoas por km2
2023.0,Chéquia,,,,,,,140.7, pessoas por km2
2023.0,Chipre,,,,,,Quebra de série,104.0, pessoas por km2
2023.0,Croácia,,,,,,,69.0, pessoas por km2
2023.0,Dinamarca,,,,,,,141.6, pessoas por km2
2023.0,Eslováquia,,,,,,,111.4, pessoas por km2
2023.0,Eslovénia,,,,,,,105.3, pessoas por km2
2023.0,Espanha,,,,,,,96.2, pessoas por km2
2023.0,Estónia,,,,,,,31.8, pessoas por km2
2023.0,Finlândia,,,,,,,18.4, pessoas por km2
2023.0,França,,,,,,Pro,107.9, pessoas por km2
2023.0,Grécia,,,,,,,80.0, pessoas por km2
2023.0,Hungria,,,,,,,105.1, pessoas por km2
2023.0,Irlanda,,,,,,,77.4, pessoas por km2
2023.0,Itália,,,,,,,198.1, pessoas por km2
2023.0,Letónia,,,,,,,30.2, pessoas por km2
2023.0,Lituânia,,,,,,,45.8, pessoas por km2
2023.0,Luxemburgo,,,,,,,257.7, pessoas por km2
2023.0,Malta,,,,,,,1766.0, pessoas por km2
2023.0,Países Baixos,,,,,,,526.0, pessoas por km2
2023.0,Polónia,,,,,,"s, Pro",119.4, pessoas por km2
2023.0,Portugal,,,,,,,116.3, pessoas por km2
2023.0,Roménia,,,,,,s,81.4, pessoas por km2
2023.0,Suécia,,,,,,,25.9, pessoas por km2
2024.0,,Portugal,,,,,,116.6, pessoas por km2
2004.0,,Abrantes,Município,,,,,57.7, pessoas por km2
2004.0,,Águeda,Município,,,,,145.7, pessoas por km2
2004.0,,Aguiar da Beira,Município,,,,,29.0, pessoas por km2
2004.0,,Alandroal,Município,,,,,11.7, pessoas por km2
2004.0,,Albergaria-a-Velha,Município,,,,,160.9, pessoas por km2
2004.0,,Albufeira,Município,,,,,250.9, pessoas por km2
2004.0,,Alcácer do Sal,Município,,,,,9.5, pessoas por km2
2004.0,,Alcanena,Município,,,,,112.7, pessoas por km2
2004.0,,Alcobaça,Município,,,,,138.0, pessoas por km2
2004.0,,Alcochete,Município,,,,,156.3, pessoas por km2
2004.0,,Alcoutim,Município,,,,,6.0, pessoas por km2
2004.0,,Alenquer,Município,,,,,134.6, pessoas por km2
2004.0,,Alfândega da Fé,Município,,,,,17.6, pessoas por km2
2004.0,,Alijó,Município,,,,,45.2, pessoas por km2
2004.0,,Aljezur,Município,,,,,17.2, pessoas por km2
2004.0,,Aljustrel,Município,,,,,22.0, pessoas por km2
2004.0,,Almada,Município,,,,,2376.3, pessoas por km2
2004.0,,Almeida,Município,,,,,15.6, pessoas por km2
2004.0,,Almeirim,Município,,,,,102.1, pessoas por km2
2004.0,,Almodôvar,Município,,,,,10.2, pessoas por km2
2004.0,,Alpiarça,Município,,,,,83.3, pessoas por km2
2004.0,,Alter do Chão,Município,,,,,10.5, pessoas por km2
